latitude,longitude,population,median_house_value
36.79,-119.71,966.0,82000.0
34.11,-118.84,2484.0,500001.0
37.35,-122.2,1173.0,500001.0
34.05,-117.31,4092.0,88300.0
35.24,-118.99,213.0,91700.0
34.02,-118.32,823.0,189700.0
33.91,-118.23,742.0,88200.0
37.69,-122.11,768.0,160900.0
39.12,-120.2,197.0,200000.0
37.52,-122.28,1285.0,397800.0
34.66,-118.23,1059.0,138200.0
33.78,-118.19,439.0,137500.0
34.71,-118.12,2789.0,104000.0
33.8,-118.04,1359.0,245100.0
34.18,-118.42,1626.0,335500.0
39.35,-120.24,291.0,180800.0
34.22,-118.21,1240.0,500001.0
34.15,-119.2,1904.0,160800.0
37.41,-121.86,1080.0,266900.0
37.94,-121.23,77.0,150000.0
34.15,-118.34,1190.0,497400.0
34.06,-117.92,1420.0,224900.0
32.82,-117.11,1771.0,166500.0
34.14,-117.65,949.0,354000.0
32.8,-117.07,820.0,168900.0
33.99,-118.29,2067.0,103400.0
33.8,-118.32,1593.0,285800.0
33.98,-117.33,881.0,162500.0
36.79,-121.74,1799.0,245300.0
33.57,-117.73,4327.0,194400.0
37.33,-121.92,930.0,299500.0
36.71,-119.74,5034.0,61800.0
37.37,-122.11,520.0,500001.0
33.96,-118.33,1062.0,198200.0
38.43,-122.67,895.0,202700.0
38.8,-120.08,36.0,162500.0
32.82,-115.55,1013.0,67500.0
37.96,-122.53,413.0,290800.0
37.06,-119.32,276.0,179200.0
37.8,-122.41,3260.0,500001.0
33.95,-118.25,1086.0,89800.0
36.8,-119.81,777.0,160100.0
38.31,-122.24,823.0,280800.0
34.05,-118.32,3480.0,250000.0
38.03,-121.95,3207.0,143100.0
36.83,-119.77,1034.0,108500.0
33.92,-117.97,1296.0,241300.0
33.93,-118.35,810.0,162500.0
38.36,-121.94,1791.0,205100.0
33.95,-117.02,798.0,105200.0
33.6,-117.87,1275.0,482900.0
34.21,-118.44,1011.0,185100.0
38.0,-121.34,1642.0,129200.0
33.95,-118.24,390.0,90200.0
40.56,-122.38,1164.0,101200.0
37.78,-122.47,1220.0,446900.0
33.9,-118.08,1155.0,161100.0
37.15,-122.13,1338.0,180300.0
34.3,-119.15,1269.0,259200.0
34.0,-118.3,1080.0,116100.0
34.02,-118.45,565.0,493400.0
33.82,-117.87,1088.0,249400.0
37.49,-122.24,191.0,500001.0
33.88,-117.94,833.0,365100.0
37.66,-122.41,906.0,242500.0
33.95,-118.27,1154.0,97900.0
32.96,-115.59,473.0,113500.0
34.09,-117.44,2541.0,97400.0
37.47,-122.22,3571.0,272800.0
38.34,-122.4,520.0,242500.0
34.08,-118.16,1338.0,144600.0
32.72,-117.14,840.0,156300.0
34.09,-117.65,1209.0,145600.0
34.07,-117.3,387.0,73300.0
34.12,-117.63,1479.0,226800.0
34.1,-117.39,4862.0,103800.0
37.82,-121.89,3898.0,500001.0
36.06,-119.31,1405.0,48700.0
37.27,-122.0,759.0,415800.0
33.91,-117.91,666.0,230200.0
33.63,-117.7,1525.0,286800.0
32.79,-117.25,455.0,275000.0
32.64,-117.11,1025.0,67500.0
37.62,-122.4,2249.0,253000.0
33.63,-117.91,557.0,407000.0
33.71,-117.34,1255.0,154300.0
38.7,-121.32,1740.0,126000.0
37.37,-122.09,464.0,500001.0
34.28,-118.44,1107.0,144100.0
33.98,-117.43,1376.0,152200.0
38.44,-122.69,636.0,161200.0
34.83,-114.64,1152.0,86800.0
36.96,-122.06,24.0,258300.0
33.84,-118.27,3728.0,208600.0
37.77,-122.43,1428.0,412500.0
37.99,-122.07,1811.0,166900.0
34.35,-119.08,2718.0,186000.0
33.83,-117.91,2568.0,170800.0
36.67,-121.66,1444.0,192300.0
34.23,-118.42,1011.0,189000.0
34.21,-118.58,3739.0,299300.0
37.97,-121.33,999.0,90800.0
34.09,-118.06,1116.0,251600.0
34.2,-118.4,1987.0,226400.0
37.79,-122.22,2167.0,141700.0
32.58,-117.1,1585.0,132800.0
34.04,-118.38,2120.0,254200.0
33.85,-118.08,2621.0,288700.0
37.93,-121.97,1552.0,307000.0
37.86,-122.49,809.0,442000.0
34.13,-118.2,2589.0,193600.0
37.81,-122.22,1021.0,390100.0
34.14,-117.31,972.0,86100.0
38.67,-121.33,1410.0,130200.0
37.22,-121.93,1811.0,500001.0
32.74,-117.1,1831.0,93400.0
38.63,-121.44,753.0,55900.0
33.89,-117.84,1787.0,264300.0
34.13,-118.04,268.0,500001.0
32.96,-117.13,1180.0,240200.0
32.62,-117.09,867.0,128700.0
37.74,-121.42,320.0,152500.0
35.12,-120.6,1342.0,217700.0
32.79,-117.02,868.0,147900.0
33.83,-118.38,1264.0,432700.0
33.89,-117.48,6295.0,149900.0
36.41,-119.69,540.0,75000.0
34.01,-118.3,1154.0,134400.0
37.31,-121.91,1555.0,216300.0
37.76,-122.4,480.0,277300.0
36.97,-120.04,1845.0,51600.0
39.05,-122.78,661.0,108900.0
33.98,-118.23,3909.0,150600.0
34.04,-117.97,1355.0,157300.0
38.43,-122.71,738.0,129900.0
34.01,-118.41,1218.0,500001.0
33.84,-117.88,837.0,213900.0
34.83,-118.95,1338.0,116500.0
32.71,-117.09,2061.0,96800.0
33.95,-118.3,1805.0,100800.0
36.81,-119.76,4638.0,69400.0
36.82,-119.64,2085.0,173800.0
33.77,-117.91,4545.0,190400.0
38.91,-120.01,283.0,94400.0
33.51,-117.74,612.0,500001.0
38.16,-121.14,1371.0,113900.0
33.74,-117.97,784.0,139200.0
32.68,-117.05,1010.0,150400.0
33.83,-118.18,1030.0,268400.0
38.38,-120.77,1737.0,128600.0
34.7,-118.14,678.0,98400.0
32.79,-117.07,1711.0,170800.0
33.82,-117.81,1019.0,500001.0
37.36,-122.04,1241.0,403000.0
34.31,-118.42,4205.0,163200.0
38.29,-122.46,1098.0,173300.0
38.51,-122.45,610.0,184400.0
37.3,-121.83,825.0,235800.0
37.22,-121.98,3728.0,500001.0
39.75,-121.6,984.0,92600.0
32.77,-117.07,1495.0,184000.0
38.02,-122.55,1928.0,361500.0
33.85,-118.01,1265.0,209300.0
36.13,-117.69,632.0,45500.0
38.57,-121.47,1443.0,123900.0
32.85,-117.2,980.0,213500.0
36.89,-119.33,755.0,83300.0
34.22,-115.52,122.0,42500.0
34.26,-117.2,1382.0,230900.0
34.04,-118.37,1094.0,143000.0
37.97,-121.24,517.0,67200.0
34.3,-118.96,1567.0,500001.0
33.91,-118.16,1415.0,144000.0
33.75,-117.86,3356.0,137500.0
34.18,-118.75,6187.0,357600.0
33.94,-117.46,2411.0,85800.0
33.65,-116.9,248.0,93800.0
33.99,-118.47,645.0,239300.0
37.64,-122.09,664.0,172600.0
34.16,-118.46,598.0,265400.0
36.72,-119.73,1660.0,89500.0
33.99,-118.44,782.0,303900.0
33.88,-118.18,1832.0,161000.0
34.02,-118.15,2195.0,151900.0
32.97,-115.52,1416.0,66400.0
33.71,-117.96,2243.0,342600.0
36.29,-119.79,764.0,104200.0
34.83,-114.61,1346.0,70400.0
37.3,-121.94,814.0,332500.0
35.96,-119.04,1343.0,51700.0
37.81,-122.37,4531.0,250000.0
34.41,-117.32,1038.0,120100.0
33.89,-118.07,1651.0,120300.0
33.83,-117.97,1807.0,200900.0
38.54,-121.42,1726.0,87600.0
33.78,-117.81,1484.0,270500.0
33.06,-117.29,1008.0,338700.0
34.03,-118.15,588.0,186400.0
33.8,-117.82,1414.0,165600.0
37.31,-121.95,1278.0,329500.0
33.78,-118.2,1908.0,168800.0
37.76,-122.38,124.0,450000.0
38.64,-121.25,902.0,258700.0
37.79,-122.25,846.0,125000.0
33.93,-117.46,2821.0,114700.0
37.98,-122.02,756.0,165500.0
32.81,-117.14,800.0,179100.0
37.73,-122.39,567.0,189000.0
35.33,-119.01,1897.0,63700.0
37.76,-122.49,708.0,339800.0
38.14,-121.3,1867.0,120700.0
37.77,-122.44,2023.0,400000.0
34.08,-117.32,786.0,85500.0
37.46,-121.91,1716.0,226800.0
38.26,-121.56,996.0,136800.0
34.03,-118.38,1756.0,222100.0
36.31,-119.22,2022.0,54100.0
34.44,-119.89,1669.0,268300.0
38.59,-121.3,1660.0,89600.0
34.1,-118.14,2290.0,258400.0
34.08,-117.43,1582.0,127400.0
38.68,-121.44,1355.0,94400.0
34.1,-117.9,1766.0,166000.0
37.86,-122.53,628.0,478600.0
38.58,-121.39,878.0,93400.0
38.63,-121.49,5634.0,129300.0
33.79,-117.76,3754.0,374000.0
37.36,-122.01,499.0,253600.0
37.44,-121.9,532.0,441000.0
33.95,-118.28,707.0,86200.0
34.13,-118.02,1239.0,430900.0
37.64,-122.09,836.0,184200.0
34.18,-118.33,926.0,231400.0
37.24,-121.84,1803.0,274100.0
33.88,-117.91,784.0,235600.0
32.68,-117.17,873.0,187500.0
34.01,-117.83,4911.0,212900.0
34.54,-120.01,1288.0,292900.0
37.27,-122.03,1608.0,500001.0
32.77,-117.04,3769.0,144700.0
32.96,-116.99,2748.0,181300.0
38.76,-120.76,1576.0,148500.0
33.78,-117.86,1952.0,178800.0
36.77,-119.71,2487.0,75900.0
37.27,-121.98,1633.0,269400.0
40.23,-121.06,215.0,143800.0
33.87,-117.83,3521.0,243900.0
33.81,-117.98,479.0,215600.0
33.84,-118.35,7180.0,354700.0
33.88,-118.33,811.0,283300.0
33.95,-118.37,1053.0,181700.0
37.72,-122.43,1989.0,252600.0
33.77,-118.3,2831.0,346200.0
33.16,-117.31,2282.0,247800.0
33.98,-118.38,2519.0,500001.0
38.55,-121.51,1341.0,137900.0
37.73,-121.42,883.0,196700.0
34.11,-117.58,6443.0,157600.0
33.74,-117.85,1214.0,159800.0
38.75,-120.7,967.0,158700.0
32.7,-117.01,1434.0,120800.0
34.22,-118.64,1166.0,333700.0
33.85,-118.04,1922.0,328500.0
37.58,-122.0,2071.0,295600.0
35.4,-119.47,1301.0,69800.0
34.12,-118.23,1413.0,221100.0
34.5,-117.35,1174.0,98000.0
38.58,-121.5,2031.0,162500.0
34.07,-118.26,2382.0,185900.0
32.77,-117.04,2199.0,148900.0
34.18,-118.43,1254.0,271100.0
33.88,-117.86,871.0,201400.0
34.58,-118.13,1746.0,113500.0
34.21,-119.18,1522.0,213900.0
38.26,-121.32,3077.0,134600.0
34.05,-117.68,1070.0,187500.0
38.6,-121.41,2523.0,104200.0
36.62,-121.92,403.0,236500.0
37.38,-121.95,390.0,87500.0
41.6,-123.41,669.0,65400.0
34.18,-118.42,2022.0,225600.0
33.75,-117.8,1197.0,286600.0
37.77,-122.19,1086.0,143900.0
36.71,-121.63,3251.0,152900.0
36.81,-119.71,1034.0,69700.0
40.62,-124.13,910.0,92100.0
34.09,-118.06,1096.0,262500.0
34.26,-118.41,1065.0,136100.0
33.95,-118.36,2038.0,177500.0
37.49,-122.25,1156.0,395500.0
32.85,-117.26,978.0,500001.0
33.98,-117.5,1291.0,138700.0
34.16,-118.29,349.0,189800.0
37.39,-119.66,1003.0,124100.0
33.67,-117.38,7235.0,131800.0
34.82,-118.93,323.0,113900.0
33.79,-118.14,1461.0,215400.0
33.94,-118.36,3036.0,148500.0
33.96,-117.41,1393.0,118800.0
37.71,-122.44,1848.0,251500.0
37.7,-120.94,390.0,174100.0
34.04,-118.5,1143.0,500001.0
36.68,-119.76,836.0,74200.0
38.24,-122.65,1431.0,227600.0
38.0,-122.12,3221.0,166400.0
34.4,-118.52,4768.0,311200.0
35.34,-119.01,782.0,63700.0
35.43,-119.09,118.0,237500.0
33.97,-118.07,1052.0,156200.0
34.89,-120.43,999.0,158000.0
37.33,-122.07,891.0,420000.0
39.78,-121.59,385.0,58000.0
39.09,-122.79,685.0,66800.0
37.06,-122.0,1149.0,304400.0
37.96,-121.3,736.0,105100.0
39.75,-122.2,1616.0,63700.0
33.92,-117.87,2054.0,272400.0
32.7,-117.14,1335.0,77300.0
37.33,-121.98,1529.0,287600.0
39.05,-122.92,605.0,119000.0
34.19,-118.5,1142.0,224700.0
33.84,-117.95,969.0,173400.0
37.73,-122.4,1027.0,233000.0
32.86,-116.98,1236.0,153200.0
40.87,-124.07,796.0,99200.0
34.01,-118.44,651.0,400000.0
34.08,-118.45,384.0,500001.0
37.78,-121.04,1466.0,200000.0
33.96,-118.31,1077.0,140400.0
33.99,-118.39,1030.0,369200.0
37.65,-122.04,3827.0,315500.0
32.74,-117.01,2098.0,135200.0
37.96,-121.29,630.0,112500.0
33.83,-117.94,494.0,350000.0
34.12,-118.32,1218.0,393500.0
34.09,-118.39,1634.0,362500.0
37.47,-120.84,1468.0,110300.0
37.69,-121.92,1590.0,285400.0
36.71,-119.76,1530.0,44400.0
32.83,-117.09,2001.0,264000.0
34.03,-118.5,851.0,500001.0
39.17,-123.54,1032.0,101000.0
37.48,-122.16,1949.0,157300.0
37.8,-122.21,951.0,233100.0
35.36,-119.05,2261.0,118400.0
38.53,-121.48,902.0,62300.0
33.89,-117.42,55.0,193800.0
32.8,-117.02,665.0,168900.0
34.28,-118.52,801.0,379600.0
34.05,-118.34,1122.0,321600.0
34.28,-118.44,24.0,162500.0
34.09,-117.66,954.0,151500.0
33.28,-116.32,327.0,100000.0
34.05,-118.05,920.0,162200.0
33.96,-118.28,1913.0,102100.0
34.27,-118.42,1216.0,131300.0
34.05,-118.2,1354.0,121900.0
32.86,-117.22,7604.0,280800.0
34.2,-118.43,2240.0,290100.0
36.78,-119.78,1143.0,70700.0
39.75,-121.59,481.0,80800.0
34.33,-118.68,67.0,325000.0
36.38,-119.69,879.0,103100.0
37.35,-120.61,1009.0,75000.0
38.4,-121.22,1277.0,213800.0
33.97,-118.0,3124.0,372600.0
38.99,-120.98,1540.0,162900.0
33.87,-118.18,1627.0,161900.0
37.76,-122.44,1935.0,386100.0
37.71,-122.16,366.0,175000.0
36.98,-122.02,552.0,217500.0
40.49,-122.31,1731.0,118400.0
37.34,-121.78,891.0,338400.0
33.9,-117.9,1430.0,349600.0
34.01,-118.49,333.0,500001.0
34.21,-118.5,807.0,200300.0
33.62,-117.66,1962.0,256600.0
34.17,-118.54,386.0,315900.0
34.24,-118.26,788.0,344400.0
38.03,-122.26,928.0,203700.0
33.67,-116.18,2940.0,66700.0
33.96,-118.19,934.0,151800.0
32.69,-117.09,852.0,108300.0
35.55,-117.68,1518.0,142500.0
37.28,-121.97,1301.0,277300.0
32.66,-117.09,1086.0,114300.0
37.65,-121.04,995.0,129100.0
32.77,-117.15,847.0,92200.0
33.55,-117.67,1695.0,222300.0
38.0,-121.33,2177.0,98900.0
34.12,-116.44,2250.0,72400.0
37.96,-122.54,996.0,500001.0
33.84,-117.98,661.0,189600.0
37.74,-121.42,313.0,153200.0
33.81,-117.26,2405.0,146500.0
37.63,-122.43,1447.0,144200.0
34.02,-118.47,2223.0,332500.0
32.76,-117.06,636.0,150500.0
32.59,-117.1,1621.0,87500.0
33.58,-117.69,2877.0,330000.0
40.8,-124.17,392.0,60000.0
34.42,-119.69,392.0,258300.0
32.76,-117.13,747.0,154400.0
33.96,-118.27,1083.0,90900.0
34.65,-120.46,1167.0,103300.0
38.11,-121.28,1559.0,136800.0
37.98,-122.46,427.0,500001.0
34.07,-118.34,981.0,450000.0
38.57,-121.46,614.0,156700.0
37.98,-120.23,917.0,93300.0
39.12,-121.63,804.0,98800.0
34.02,-118.34,608.0,187800.0
37.78,-122.44,601.0,146900.0
37.74,-122.47,1633.0,363600.0
34.06,-118.4,1725.0,500001.0
34.08,-117.66,1773.0,157200.0
36.21,-119.33,1238.0,67000.0
33.92,-118.15,1232.0,184200.0
37.73,-120.76,732.0,187500.0
33.47,-117.71,1490.0,368500.0
37.66,-121.0,944.0,138100.0
37.82,-121.24,3378.0,157900.0
37.83,-122.16,1480.0,370200.0
37.92,-122.29,568.0,311400.0
37.64,-122.08,662.0,177900.0
37.86,-122.14,2415.0,314000.0
34.27,-118.8,1577.0,264100.0
33.76,-118.12,1240.0,461500.0
33.6,-117.67,1517.0,266000.0
35.03,-120.5,4660.0,277300.0
34.26,-118.53,1590.0,308400.0
34.05,-118.42,1124.0,500001.0
34.11,-117.36,1555.0,107100.0
40.87,-121.67,776.0,77800.0
37.39,-122.12,1336.0,500001.0
34.12,-117.73,2487.0,261800.0
37.6,-122.38,1867.0,265100.0
37.66,-122.44,3288.0,252600.0
32.77,-117.11,590.0,190300.0
38.29,-122.27,2088.0,152700.0
37.94,-122.34,936.0,140300.0
34.23,-116.86,309.0,147800.0
33.88,-118.23,763.0,109800.0
37.73,-122.46,876.0,500001.0
35.27,-118.83,717.0,81300.0
37.32,-121.93,500.0,211300.0
34.87,-120.41,866.0,158900.0
33.93,-118.21,636.0,118100.0
34.1,-118.07,1262.0,259800.0
34.26,-118.54,1929.0,500001.0
34.12,-118.19,1036.0,170600.0
38.96,-122.65,898.0,63200.0
34.04,-117.24,1520.0,214500.0
38.35,-122.0,208.0,136000.0
33.74,-116.41,910.0,168800.0
35.32,-119.03,1294.0,100200.0
37.66,-122.07,2461.0,179300.0
32.72,-117.16,805.0,162500.0
33.87,-118.13,2326.0,194600.0
33.91,-118.35,1337.0,272800.0
34.1,-118.75,857.0,377300.0
38.63,-121.32,3107.0,150500.0
34.12,-117.2,1681.0,113900.0
34.04,-118.35,1312.0,138000.0
37.36,-122.01,1267.0,349000.0
37.33,-121.09,329.0,112500.0
39.75,-121.82,3316.0,111400.0
32.75,-117.05,826.0,133700.0
33.12,-117.08,565.0,114300.0
37.77,-120.85,261.0,75000.0
37.68,-122.1,1109.0,174000.0
37.45,-121.9,1525.0,320500.0
34.2,-118.37,2488.0,171800.0
39.19,-121.04,518.0,144300.0
33.97,-118.39,513.0,361400.0
33.81,-118.18,315.0,154200.0
39.75,-122.18,1885.0,67500.0
37.26,-121.76,141.0,500001.0
36.62,-121.69,681.0,244900.0
37.78,-122.46,1584.0,500001.0
37.27,-121.85,863.0,294200.0
36.8,-119.72,1338.0,78800.0
38.54,-121.46,1226.0,55700.0
36.94,-121.77,1033.0,171300.0
37.74,-122.17,327.0,97200.0
37.53,-120.86,1751.0,156900.0
38.25,-121.3,1703.0,86100.0
33.96,-116.51,2518.0,61100.0
34.16,-118.45,2237.0,272600.0
33.85,-117.9,1026.0,193500.0
33.8,-117.85,1322.0,194100.0
37.31,-121.94,858.0,280500.0
33.8,-117.86,1722.0,153100.0
33.97,-118.24,1354.0,112500.0
33.16,-117.08,2697.0,206700.0
35.4,-118.95,2136.0,101700.0
38.02,-122.14,825.0,133900.0
33.1,-117.09,1387.0,177000.0
41.02,-124.16,1060.0,75500.0
34.02,-118.31,1568.0,115200.0
34.12,-117.87,772.0,174500.0
34.21,-118.13,621.0,274100.0
37.8,-122.44,1145.0,500001.0
34.24,-116.91,1350.0,124500.0
33.82,-117.89,1894.0,140500.0
34.12,-117.23,699.0,73500.0
36.99,-120.43,673.0,63800.0
37.43,-120.84,1580.0,164500.0
33.01,-117.25,1454.0,396000.0
37.78,-122.27,723.0,212900.0
38.73,-121.2,1931.0,334800.0
34.09,-118.09,949.0,188500.0
34.05,-118.29,5229.0,250000.0
33.85,-117.96,1254.0,185700.0
34.02,-117.08,1453.0,122800.0
33.98,-118.21,883.0,164600.0
37.25,-121.95,1532.0,332000.0
39.92,-122.17,652.0,60800.0
34.03,-117.94,1112.0,149000.0
33.93,-116.44,1201.0,88400.0
36.98,-122.02,657.0,212500.0
38.56,-121.43,532.0,125900.0
36.76,-121.75,1563.0,132400.0
33.91,-118.18,878.0,134400.0
34.02,-117.61,25.0,275000.0
37.78,-122.23,1506.0,112500.0
34.96,-120.41,724.0,152500.0
34.68,-117.28,1156.0,55600.0
37.92,-122.29,602.0,401000.0
34.43,-119.74,1459.0,340400.0
39.24,-120.02,825.0,225000.0
37.26,-121.8,995.0,260500.0
35.37,-118.97,1781.0,58000.0
39.11,-121.62,1245.0,97200.0
38.26,-121.51,429.0,52800.0
33.87,-118.33,373.0,265600.0
34.95,-120.45,1772.0,90200.0
36.56,-121.92,643.0,369100.0
33.44,-117.59,2363.0,341300.0
34.02,-117.98,2044.0,183900.0
33.63,-117.65,1395.0,351300.0
37.75,-122.5,941.0,270200.0
37.99,-121.84,2188.0,126100.0
37.51,-120.82,736.0,165800.0
34.9,-117.02,782.0,61600.0
34.03,-118.13,1470.0,192200.0
37.73,-121.94,2843.0,260300.0
34.27,-119.22,2065.0,223600.0
37.66,-121.78,900.0,193000.0
37.54,-121.99,1673.0,240100.0
33.79,-116.95,1726.0,77700.0
32.82,-116.92,1278.0,155700.0
34.13,-117.29,1238.0,75800.0
33.8,-118.36,1042.0,500001.0
37.51,-122.48,761.0,318500.0
37.36,-122.02,1273.0,378000.0
40.55,-122.36,1428.0,113300.0
39.21,-122.01,781.0,69100.0
37.71,-122.13,776.0,188900.0
39.49,-121.52,677.0,63600.0
33.95,-117.41,675.0,132100.0
36.35,-119.67,470.0,118800.0
33.98,-118.06,615.0,186900.0
32.84,-117.25,659.0,500001.0
37.99,-121.33,1837.0,175900.0
34.06,-118.28,2309.0,225000.0
33.83,-117.99,916.0,191400.0
34.07,-118.28,2642.0,216700.0
34.18,-118.87,3188.0,212800.0
36.37,-119.55,1002.0,126300.0
34.14,-118.24,1402.0,254000.0
33.86,-118.27,701.0,196600.0
38.45,-121.81,1140.0,128500.0
38.52,-121.48,906.0,96400.0
38.58,-120.88,1703.0,170700.0
38.7,-121.46,568.0,93900.0
36.55,-119.4,2202.0,67400.0
35.65,-117.67,1128.0,72000.0
33.76,-117.79,796.0,487200.0
33.77,-118.33,1534.0,500001.0
37.77,-122.5,1070.0,359500.0
32.71,-117.11,1054.0,83200.0
36.97,-122.04,955.0,253100.0
34.12,-117.31,1127.0,70900.0
33.99,-118.3,1159.0,98200.0
36.62,-119.34,1148.0,92200.0
38.59,-121.34,1151.0,380000.0
33.82,-118.0,1536.0,204700.0
33.94,-118.04,2430.0,173900.0
34.07,-118.26,995.0,165600.0
34.07,-117.77,2452.0,113600.0
34.14,-118.43,498.0,500001.0
38.56,-121.53,1103.0,86600.0
34.06,-118.2,1441.0,111800.0
32.59,-117.06,2814.0,148800.0
33.68,-117.97,2221.0,390800.0
38.96,-119.98,868.0,114800.0
38.52,-121.48,1583.0,95800.0
37.87,-122.05,847.0,397500.0
33.71,-118.02,2408.0,331900.0
36.68,-119.41,945.0,115300.0
34.19,-118.62,905.0,267400.0
33.8,-118.25,1274.0,163100.0
38.46,-122.71,1299.0,213300.0
33.87,-117.81,2457.0,233500.0
33.88,-118.38,1421.0,345500.0
37.81,-122.24,634.0,287300.0
38.32,-122.31,2074.0,138100.0
33.72,-116.22,979.0,58800.0
38.23,-122.63,1076.0,194100.0
34.0,-118.42,1002.0,458600.0
34.14,-118.83,671.0,321800.0
37.44,-121.85,241.0,367900.0
38.42,-120.42,999.0,91900.0
34.75,-117.14,347.0,100000.0
34.07,-117.97,1573.0,157100.0
39.18,-120.12,390.0,179200.0
37.35,-120.57,520.0,101300.0
37.7,-122.13,1333.0,183700.0
37.79,-122.42,1202.0,87500.0
33.83,-118.43,2455.0,420200.0
39.26,-121.18,352.0,140300.0
33.12,-117.09,620.0,122500.0
34.11,-117.38,894.0,96300.0
34.17,-118.43,1573.0,292900.0
37.72,-122.42,3549.0,212800.0
32.68,-117.05,955.0,165100.0
34.18,-118.38,1396.0,190800.0
34.93,-120.43,1311.0,186500.0
33.65,-117.66,4597.0,237900.0
38.46,-122.74,1311.0,91500.0
34.04,-117.99,4027.0,168300.0
37.51,-122.27,598.0,414800.0
34.63,-118.22,5839.0,222400.0
38.59,-121.39,563.0,113600.0
34.08,-118.32,575.0,380400.0
38.73,-120.71,862.0,141300.0
34.0,-118.27,1276.0,106900.0
38.01,-122.11,718.0,129400.0
34.16,-118.63,1116.0,347700.0
34.14,-117.3,841.0,89000.0
40.12,-123.82,1221.0,82400.0
35.36,-118.94,1823.0,76200.0
37.61,-122.03,831.0,188600.0
40.81,-124.11,425.0,96100.0
37.3,-121.95,3786.0,267500.0
36.61,-121.92,1873.0,253800.0
33.89,-117.97,420.0,462800.0
37.93,-122.53,887.0,393200.0
36.67,-121.65,1717.0,123200.0
36.73,-119.74,946.0,50000.0
37.8,-122.23,844.0,111900.0
33.96,-118.29,902.0,113200.0
32.8,-117.25,1005.0,275000.0
38.24,-122.67,1372.0,261800.0
38.75,-121.16,315.0,276600.0
33.83,-118.34,853.0,350900.0
37.69,-121.02,2219.0,145000.0
33.74,-118.0,1148.0,316700.0
39.77,-121.85,2446.0,89900.0
35.4,-119.0,928.0,93900.0
33.25,-117.32,1314.0,186900.0
38.55,-121.39,1053.0,126200.0
33.87,-117.93,1237.0,168000.0
35.35,-119.02,776.0,63300.0
34.08,-117.42,2657.0,127500.0
38.11,-121.26,1611.0,115100.0
37.78,-122.22,1700.0,131900.0
39.4,-123.36,715.0,71500.0
34.02,-118.13,261.0,172900.0
34.25,-116.9,556.0,189700.0
37.71,-122.13,609.0,180000.0
33.72,-117.89,3872.0,197800.0
33.85,-117.78,1665.0,335600.0
37.66,-122.1,480.0,162100.0
34.04,-118.16,1535.0,145000.0
34.13,-117.34,991.0,70600.0
33.71,-116.91,2703.0,189700.0
34.21,-118.59,1560.0,225400.0
33.79,-118.27,1789.0,182300.0
37.73,-122.38,4737.0,203400.0
37.87,-122.25,266.0,384600.0
34.07,-118.35,512.0,350000.0
34.27,-118.42,808.0,147800.0
33.88,-118.14,1662.0,179500.0
38.43,-120.55,618.0,108900.0
34.06,-118.28,3051.0,175000.0
33.82,-117.89,904.0,179100.0
32.95,-117.03,2456.0,168900.0
35.91,-120.51,264.0,250000.0
40.66,-122.43,1183.0,92200.0
36.71,-119.56,1208.0,73000.0
37.12,-122.12,1078.0,206900.0
34.19,-118.61,1790.0,246400.0
38.62,-121.45,1147.0,59800.0
37.9,-122.28,1148.0,333700.0
32.74,-116.99,1410.0,189900.0
33.94,-118.03,1564.0,177200.0
37.44,-121.89,1527.0,422800.0
33.87,-117.95,1115.0,185200.0
33.89,-118.35,776.0,240000.0
33.98,-118.31,900.0,96600.0
34.24,-119.04,4169.0,311900.0
34.06,-118.31,1639.0,380000.0
34.04,-118.35,668.0,151600.0
33.82,-118.19,1914.0,290000.0
38.71,-121.4,2626.0,107000.0
33.71,-118.14,792.0,500001.0
37.76,-121.25,1292.0,182400.0
38.11,-122.26,1238.0,109700.0
40.88,-124.15,1165.0,57500.0
33.88,-117.97,1172.0,321600.0
37.31,-121.91,1488.0,332600.0
34.85,-116.51,1281.0,64700.0
33.95,-118.29,2357.0,102300.0
38.45,-122.67,1027.0,242600.0
38.59,-121.54,1304.0,67800.0
34.12,-117.65,1291.0,242700.0
40.32,-122.23,1003.0,81300.0
37.76,-122.5,1009.0,295600.0
34.03,-118.36,2259.0,120700.0
37.76,-122.19,1144.0,81800.0
34.04,-118.38,254.0,340400.0
32.74,-117.04,1727.0,132000.0
37.95,-122.09,601.0,247900.0
33.91,-118.22,841.0,89200.0
32.68,-115.48,2097.0,91200.0
37.61,-122.42,822.0,341300.0
32.57,-117.11,1702.0,140500.0
38.72,-121.31,1308.0,122200.0
34.04,-118.17,613.0,133900.0
34.05,-118.24,1823.0,181300.0
34.01,-118.09,1094.0,114100.0
34.04,-118.32,953.0,156300.0
34.0,-118.41,1026.0,265500.0
37.47,-122.15,1634.0,145500.0
37.96,-121.24,951.0,57700.0
37.42,-121.91,1224.0,174100.0
34.05,-118.48,1282.0,500001.0
38.89,-121.15,879.0,239400.0
37.35,-121.84,4610.0,182200.0
37.8,-122.43,925.0,500000.0
37.71,-122.43,1633.0,266900.0
37.34,-122.0,1604.0,351500.0
34.12,-118.24,125.0,154200.0
37.39,-121.82,1569.0,286200.0
34.02,-118.14,2077.0,180600.0
34.14,-118.15,361.0,187500.0
33.91,-118.14,1371.0,204200.0
33.9,-118.0,972.0,209800.0
34.04,-118.28,1880.0,180000.0
